key,coupler_widths,C11,C12,C13,C14,C21,C22,C23,C24,C31,C32,C33,C34,C41,C42,C43,C44 
clockmon_[173.0__0__0__137.0__0__0],"[173.0, 0, 0, 137.0, 0, 0]",4.9451736489351103e-14,1.678247238203708e-17,1.174203949155028e-14,5.001761545125564e-16,1.678247238203708e-17,4.704762876984655e-14,4.292976978826213e-16,9.80600846378942e-15,1.174203949155028e-14,4.292976978826213e-16,9.593501481159282e-14,3.698429861600278e-14,5.001761545125564e-16,9.80600846378942e-15,3.698429861600278e-14,9.692471224589475e-14
clockmon_[173.0__0__0__146.0__0__0],"[173.0, 0, 0, 146.0, 0, 0]",4.9451203355567856e-14,1.744250652064961e-17,1.174190353657026e-14,4.998867183737018e-16,1.744250652064961e-17,4.764829088079345e-14,4.468656928645524e-16,1.029228720721852e-14,1.174190353657026e-14,4.468656928645524e-16,9.592459772048095e-14,3.697648734099865e-14,4.998867183737018e-16,1.029228720721852e-14,3.697648734099865e-14,9.666957640106711e-14
clockmon_[173.0__0__0__155.0__0__0],"[173.0, 0, 0, 155.0, 0, 0]",4.94416622579335e-14,1.81301027207339e-17,1.174555506894503e-14,5.014071125063756e-16,1.81301027207339e-17,4.824774558550364e-14,4.661728497885106e-16,1.078018189211544e-14,1.174555506894503e-14,4.661728497885106e-16,9.598603437905402e-14,3.698815869270383e-14,5.014071125063756e-16,1.078018189211544e-14,3.698815869270383e-14,9.648325878939976e-14
clockmon_[173.0__0__0__164.0__0__0],"[173.0, 0, 0, 164.0, 0, 0]",4.9711378735449703e-14,1.875639902366333e-17,1.17561634777093e-14,5.014013843108381e-16,1.875639902366333e-17,4.9056463260312544e-14,4.838601753618196e-16,1.126903195786305e-14,1.17561634777093e-14,4.838601753618196e-16,9.603208086534959e-14,3.70168658956301e-14,5.014013843108381e-16,1.126903195786305e-14,3.70168658956301e-14,9.628304862510842e-14
clockmon_[173.0__0__0__173.0__0__0],"[173.0, 0, 0, 173.0, 0, 0]",4.9441240393688115e-14,1.9478734808551357e-17,1.174527709296027e-14,5.008565143190952e-16,1.9478734808551357e-17,4.94554200000221e-14,5.009681263214066e-16,1.174700598021123e-14,1.174527709296027e-14,5.009681263214066e-16,9.595629721143147e-14,3.697285618685415e-14,5.008565143190952e-16,1.174700598021123e-14,3.697285618685415e-14,9.596917509101541e-14
clockmon_[173.0__0__0__182.0__0__0],"[173.0, 0, 0, 182.0, 0, 0]",4.944449466189893e-14,2.011228268381847e-17,1.174601558191999e-14,5.005736542956887e-16,2.011228268381847e-17,5.0064307743216326e-14,5.18174752520971e-16,1.222811612276374e-14,1.174601558191999e-14,5.18174752520971e-16,9.595566523520431e-14,3.696627914770812e-14,5.005736542956887e-16,1.222811612276374e-14,3.696627914770812e-14,9.572111934014476e-14
clockmon_[173.0__0__0__191.0__0__0],"[173.0, 0, 0, 191.0, 0, 0]",4.9440408026442754e-14,2.078521002199563e-17,1.174538828021565e-14,5.001934325315408e-16,2.078521002199563e-17,5.0675675266993016e-14,5.356320728791489e-16,1.271083031928404e-14,1.174538828021565e-14,5.356320728791489e-16,9.594304532890529e-14,3.695894566008954e-14,5.001934325315408e-16,1.271083031928404e-14,3.695894566008954e-14,9.546356295921306e-14
clockmon_[173.0__0__0__20.0__0__0],"[173.0, 0, 0, 20.0, 0, 0]",4.945125633564524e-14,8.218866574491541e-18,1.174198871704155e-14,5.045636465030964e-16,8.218866574491541e-18,3.974144762845001e-14,2.023150243405312e-16,3.514500531207613e-15,1.174198871704155e-14,2.023150243405312e-16,9.605373749693445e-14,3.709394319575664e-14,5.045636465030964e-16,3.514500531207613e-15,3.709394319575664e-14,1.0010865505971382e-13
clockmon_[173.0__0__0__200.0__0__0],"[173.0, 0, 0, 200.0, 0, 0]",4.943918341549261e-14,2.145438138850817e-17,1.174527140298948e-14,5.000487878442146e-16,2.145438138850817e-17,5.1277099899297275e-14,5.527708710840899e-16,1.318642151800631e-14,1.174527140298948e-14,5.527708710840899e-16,9.592832738484733e-14,3.69502937232838e-14,5.000487878442146e-16,1.318642151800631e-14,3.69502937232838e-14,9.520780218344169e-14
clockmon_[173.0__0__0__29.0__0__0],"[173.0, 0, 0, 29.0, 0, 0]",4.945408854471709e-14,8.799406697131601e-18,1.174183963913893e-14,5.037246745343344e-16,8.799406697131601e-18,4.0247731946812123e-14,2.194315432827029e-16,4.002895764154827e-15,1.174183963913893e-14,2.194315432827029e-16,9.603949631710429e-14,3.708493416854508e-14,5.037246745343344e-16,4.002895764154827e-15,3.708493416854508e-14,9.987743482485767e-14
clockmon_[173.0__0__0__38.0__0__0],"[173.0, 0, 0, 38.0, 0, 0]",4.945289595238279e-14,9.547755112190688e-18,1.174184715652426e-14,5.032343448391626e-16,9.547755112190688e-18,4.076520477371514e-14,2.367054583597386e-16,4.490612449585699e-15,1.174184715652426e-14,2.367054583597386e-16,9.602916338034978e-14,3.707616993968759e-14,5.032343448391626e-16,4.490612449585699e-15,3.707616993968759e-14,9.963620274057775e-14
clockmon_[173.0__0__0__47.0__0__0],"[173.0, 0, 0, 47.0, 0, 0]",4.9453318338768297e-14,1.024418202046626e-17,1.174201431624796e-14,5.029954726761649e-16,1.024418202046626e-17,4.130140821247764e-14,2.540442271888458e-16,4.97397629957613e-15,1.174201431624796e-14,2.540442271888458e-16,9.602213565572923e-14,3.706773769937407e-14,5.029954726761649e-16,4.97397629957613e-15,3.706773769937407e-14,9.939485135598234e-14
clockmon_[173.0__0__0__56.0__0__0],"[173.0, 0, 0, 56.0, 0, 0]",4.9455130950169844e-14,1.092829008097475e-17,1.1742838427735e-14,5.027486997062313e-16,1.092829008097475e-17,4.184721877145571e-14,2.7146098667771806e-16,5.455307514759771e-15,1.1742838427735e-14,2.7146098667771806e-16,9.60136960419697e-14,3.706005761283585e-14,5.027486997062313e-16,5.455307514759771e-15,3.706005761283585e-14,9.915290665276856e-14
clockmon_[173.0__0__0__65.0__0__0],"[173.0, 0, 0, 65.0, 0, 0]",4.944920107114338e-14,1.165251899190481e-17,1.174231763949695e-14,5.030483205406816e-16,1.165251899190481e-17,4.2393583886504115e-14,2.8894236653504245e-16,5.936448165658414e-15,1.174231763949695e-14,2.8894236653504245e-16,9.599900969927212e-14,3.7051865467708066e-14,5.030483205406816e-16,5.936448165658414e-15,3.7051865467708066e-14,9.890462282896824e-14
clockmon_[173.0__0__0__74.0__0__0],"[173.0, 0, 0, 74.0, 0, 0]",4.945563360785603e-14,1.2246467238878358e-17,1.174278929569725e-14,5.021621123082361e-16,1.2246467238878358e-17,4.295818477713947e-14,3.063034614135336e-16,6.417472370706302e-15,1.174278929569725e-14,3.063034614135336e-16,9.599782547106223e-14,3.7043699263877e-14,5.021621123082361e-16,6.417472370706302e-15,3.7043699263877e-14,9.866619222139527e-14
clockmon_[173.0__0__0__83.0__0__0],"[173.0, 0, 0, 83.0, 0, 0]",4.94542050913494e-14,1.289615098674453e-17,1.174272100577219e-14,5.018193532048958e-16,1.289615098674453e-17,4.3537509496015413e-14,3.238930799280761e-16,6.903414761609536e-15,1.174272100577219e-14,3.238930799280761e-16,9.59867542936607e-14,3.703468811860583e-14,5.018193532048958e-16,6.903414761609536e-15,3.703468811860583e-14,9.841309778827853e-14
clockmon_[173.0__0__0__92.0__0__0],"[173.0, 0, 0, 92.0, 0, 0]",4.9455471710469285e-14,1.358069023477879e-17,1.174287253480138e-14,5.015570211798937e-16,1.358069023477879e-17,4.411595497202551e-14,3.4144718753467553e-16,7.387552539426737e-15,1.174287253480138e-14,3.4144718753467553e-16,9.598035422707247e-14,3.702670628272158e-14,5.015570211798937e-16,7.387552539426737e-15,3.702670628272158e-14,9.816745505981089e-14
clockmon_[182.0__0__0__101.0__0__0],"[182.0, 0, 0, 101.0, 0, 0]",5.006601870272292e-14,1.460968288402532e-17,1.222526559746529e-14,5.186123716973859e-16,1.460968288402532e-17,4.468146012928521e-14,3.588379008530562e-16,7.875321237684731e-15,1.222526559746529e-14,3.588379008530562e-16,9.571788365782855e-14,3.700977056861031e-14,5.186123716973859e-16,7.875321237684731e-15,3.700977056861031e-14,9.791937380892306e-14
clockmon_[182.0__0__0__110.0__0__0],"[182.0, 0, 0, 110.0, 0, 0]",5.005880737248402e-14,1.526672286905635e-17,1.222417843537578e-14,5.183165401226222e-16,1.526672286905635e-17,4.526356854756851e-14,3.763503508660903e-16,8.355065594637696e-15,1.222417843537578e-14,3.763503508660903e-16,9.570307425772783e-14,3.700084004952123e-14,5.183165401226222e-16,8.355065594637696e-15,3.700084004952123e-14,9.766339464106114e-14
clockmon_[182.0__0__0__119.0__0__0],"[182.0, 0, 0, 119.0, 0, 0]",5.0058367573579074e-14,1.594970225862816e-17,1.222368449743123e-14,5.179587716364572e-16,1.594970225862816e-17,4.584846180392185e-14,3.938924903957332e-16,8.83630175650223e-15,1.222368449743123e-14,3.938924903957332e-16,9.56934382637014e-14,3.699108518717554e-14,5.179587716364572e-16,8.83630175650223e-15,3.699108518717554e-14,9.741385745177748e-14
clockmon_[182.0__0__0__128.0__0__0],"[182.0, 0, 0, 128.0, 0, 0]",5.005888143534269e-14,1.663882672795511e-17,1.222410187869367e-14,5.177343680878697e-16,1.663882672795511e-17,4.6443072261395483e-14,4.114177182043437e-16,9.31986485160278e-15,1.222410187869367e-14,4.114177182043437e-16,9.568358497485344e-14,3.698499408920314e-14,5.177343680878697e-16,9.31986485160278e-15,3.698499408920314e-14,9.7163250512039e-14
clockmon_[182.0__0__0__137.0__0__0],"[182.0, 0, 0, 137.0, 0, 0]",5.0057540138619444e-14,1.733462696077574e-17,1.222399943354718e-14,5.174700479829425e-16,1.733462696077574e-17,4.704275946930326e-14,4.290249943444903e-16,9.805755803879658e-15,1.222399943354718e-14,4.290249943444903e-16,9.567367400170877e-14,3.697695201184616e-14,5.174700479829425e-16,9.805755803879658e-15,3.697695201184616e-14,9.690845733342713e-14
clockmon_[182.0__0__0__146.0__0__0],"[182.0, 0, 0, 146.0, 0, 0]",5.0057248760621414e-14,1.802538877056533e-17,1.222410225609362e-14,5.171989911088709e-16,1.802538877056533e-17,4.7643848933226055e-14,4.465846842102222e-16,1.029209741234286e-14,1.222410225609362e-14,4.465846842102222e-16,9.566462723800703e-14,3.696940257910054e-14,5.171989911088709e-16,1.029209741234286e-14,3.696940257910054e-14,9.665443963720362e-14
clockmon_[182.0__0__0__155.0__0__0],"[182.0, 0, 0, 155.0, 0, 0]",5.005680183034459e-14,1.868305641398424e-17,1.22239031746753e-14,5.168623297368711e-16,1.868305641398424e-17,4.825176617536766e-14,4.64047136320211e-16,1.077551917633766e-14,1.22239031746753e-14,4.64047136320211e-16,9.565350574124743e-14,3.696062171192024e-14,5.168623297368711e-16,1.077551917633766e-14,3.696062171192024e-14,9.639560659321872e-14
clockmon_[182.0__0__0__164.0__0__0],"[182.0, 0, 0, 164.0, 0, 0]",5.0315352094954024e-14,1.941452002230407e-17,1.223861592005902e-14,5.187876474080393e-16,1.941452002230407e-17,4.9053543867664603e-14,4.83619983607342e-16,1.126905473703202e-14,1.223861592005902e-14,4.83619983607342e-16,9.577761682105608e-14,3.700956747723054e-14,5.187876474080393e-16,1.126905473703202e-14,3.700956747723054e-14,9.62706104004423e-14
clockmon_[182.0__0__0__173.0__0__0],"[182.0, 0, 0, 173.0, 0, 0]",5.005112796150911e-14,2.0132596481722487e-17,1.222805824106357e-14,5.182490287367318e-16,2.0132596481722487e-17,4.94561047635761e-14,5.006558582873174e-16,1.174806741516419e-14,1.222805824106357e-14,5.006558582873174e-16,9.570753129107241e-14,3.69663628403505e-14,5.182490287367318e-16,1.174806741516419e-14,3.69663628403505e-14,9.596337905165978e-14
clockmon_[182.0__0__0__182.0__0__0],"[182.0, 0, 0, 182.0, 0, 0]",5.0050226639858676e-14,2.082676666817534e-17,1.222747180119292e-14,5.178408460763397e-16,2.082676666817534e-17,5.00589817291552e-14,5.178956081288332e-16,1.222600615972966e-14,1.222747180119292e-14,5.178956081288332e-16,9.569502408392822e-14,3.695666164882204e-14,5.178408460763397e-16,1.222600615972966e-14,3.695666164882204e-14,9.570676883544985e-14
clockmon_[182.0__0__0__191.0__0__0],"[182.0, 0, 0, 191.0, 0, 0]",5.004880996828145e-14,2.150921870042462e-17,1.2227395310696301e-14,5.175485726089022e-16,2.150921870042462e-17,5.0672454791279054e-14,5.353020935053859e-16,1.271026503623717e-14,1.2227395310696301e-14,5.353020935053859e-16,9.568546758427652e-14,3.694866238916971e-14,5.175485726089022e-16,1.271026503623717e-14,3.694866238916971e-14,9.545031899210883e-14
clockmon_[182.0__0__0__20.0__0__0],"[182.0, 0, 0, 20.0, 0, 0]",5.0063503160635075e-14,8.486677623566273e-18,1.22263027868791e-14,5.220180670706844e-16,8.486677623566273e-18,3.9741413834407185e-14,2.021716601598962e-16,3.514393413376673e-15,1.22263027868791e-14,2.021716601598962e-16,9.579708361517125e-14,3.7086576066702135e-14,5.220180670706844e-16,3.514393413376673e-15,3.7086576066702135e-14,1.0009835090557441e-13
clockmon_[182.0__0__0__200.0__0__0],"[182.0, 0, 0, 200.0, 0, 0]",5.004980435786672e-14,2.218998535209401e-17,1.222760146189799e-14,5.173779832509175e-16,2.218998535209401e-17,5.127793186882296e-14,5.525078261829077e-16,1.318687242299807e-14,1.222760146189799e-14,5.525078261829077e-16,9.567711174807038e-14,3.694262361209121e-14,5.173779832509175e-16,1.318687242299807e-14,3.694262361209121e-14,9.520024886829919e-14
clockmon_[182.0__0__0__29.0__0__0],"[182.0, 0, 0, 29.0, 0, 0]",5.006451765617665e-14,9.151051197974479e-18,1.22245366306111e-14,5.208144414171084e-16,9.151051197974479e-18,4.0248756064663946e-14,2.192282224634062e-16,4.002714346249781e-15,1.22245366306111e-14,2.192282224634062e-16,9.578604360330622e-14,3.707671721597777e-14,5.208144414171084e-16,4.002714346249781e-15,3.707671721597777e-14,9.986926257502866e-14
clockmon_[182.0__0__0__38.0__0__0],"[182.0, 0, 0, 38.0, 0, 0]",5.0061190216941454e-14,9.873166849013323e-18,1.222435518841959e-14,5.209857082055495e-16,9.873166849013323e-18,4.0762240173009826e-14,2.36598649058148e-16,4.490747683247951e-15,1.222435518841959e-14,2.36598649058148e-16,9.577559646717097e-14,3.706706775961409e-14,5.209857082055495e-16,4.490747683247951e-15,3.706706775961409e-14,9.96263930654609e-14
clockmon_[182.0__0__0__47.0__0__0],"[182.0, 0, 0, 47.0, 0, 0]",5.0060937103837936e-14,1.049210625128168e-17,1.222411580755483e-14,5.207845329001281e-16,1.049210625128168e-17,4.129828131408985e-14,2.540334074239291e-16,4.97434090134524e-15,1.222411580755483e-14,2.540334074239291e-16,9.576595690202885e-14,3.705993617093866e-14,5.207845329001281e-16,4.97434090134524e-15,3.705993617093866e-14,9.938074696028156e-14
clockmon_[182.0__0__0__56.0__0__0],"[182.0, 0, 0, 56.0, 0, 0]",5.005915266723799e-14,1.136321437134858e-17,1.222464264479118e-14,5.207567546158748e-16,1.136321437134858e-17,4.1841729531353115e-14,2.713980691343131e-16,5.454929566737961e-15,1.222464264479118e-14,2.713980691343131e-16,9.575378485689151e-14,3.70515290863501e-14,5.207567546158748e-16,5.454929566737961e-15,3.70515290863501e-14,9.913697180063095e-14
clockmon_[182.0__0__0__65.0__0__0],"[182.0, 0, 0, 65.0, 0, 0]",5.005725246601731e-14,1.203600122734335e-17,1.222449596280406e-14,5.202999742642561e-16,1.203600122734335e-17,4.2393425838470996e-14,2.887614921818136e-16,5.936424534293188e-15,1.222449596280406e-14,2.887614921818136e-16,9.574357819014333e-14,3.704292227836713e-14,5.202999742642561e-16,5.936424534293188e-15,3.704292227836713e-14,9.889137633718693e-14
clockmon_[182.0__0__0__74.0__0__0],"[182.0, 0, 0, 74.0, 0, 0]",5.006745957722565e-14,1.266060636411828e-17,1.2226001594191662e-14,5.19616064435608e-16,1.266060636411828e-17,4.296217411746594e-14,3.06123000716129e-16,6.417534483880145e-15,1.2226001594191662e-14,3.06123000716129e-16,9.574450543629675e-14,3.703668768006877e-14,5.19616064435608e-16,6.417534483880145e-15,3.703668768006877e-14,9.865936915364678e-14
clockmon_[182.0__0__0__83.0__0__0],"[182.0, 0, 0, 83.0, 0, 0]",5.0067684613241486e-14,1.334702536693261e-17,1.222619610393057e-14,5.192375413647589e-16,1.334702536693261e-17,4.3541394331006476e-14,3.23765140442374e-16,6.904272779440972e-15,1.222619610393057e-14,3.23765140442374e-16,9.573504148266e-14,3.702993838833747e-14,5.192375413647589e-16,6.904272779440972e-15,3.702993838833747e-14,9.84092825722862e-14
clockmon_[182.0__0__0__92.0__0__0],"[182.0, 0, 0, 92.0, 0, 0]",5.006001180219646e-14,1.378341128296232e-17,1.222368217747235e-14,5.188864315466558e-16,1.378341128296232e-17,4.411060364129102e-14,3.4165771325201453e-16,7.386184506709546e-15,1.222368217747235e-14,3.4165771325201453e-16,9.571946084504161e-14,3.70165045557372e-14,5.188864315466558e-16,7.386184506709546e-15,3.70165045557372e-14,9.81536428663839e-14
clockmon_[191.0__0__0__101.0__0__0],"[191.0, 0, 0, 101.0, 0, 0]",5.067074607849535e-14,1.506148945188838e-17,1.270655542195643e-14,5.359193027382963e-16,1.506148945188838e-17,4.467607996796983e-14,3.585580789383562e-16,7.87389021538816e-15,1.270655542195643e-14,3.585580789383562e-16,9.545595554286081e-14,3.700055512784779e-14,5.359193027382963e-16,7.87389021538816e-15,3.700055512784779e-14,9.790303731881446e-14
clockmon_[191.0__0__0__110.0__0__0],"[191.0, 0, 0, 110.0, 0, 0]",5.066959632007268e-14,1.573722153753006e-17,1.270603526260311e-14,5.355390313951777e-16,1.573722153753006e-17,4.5259830192533684e-14,3.761540743096888e-16,8.355008445018032e-15,1.270603526260311e-14,3.761540743096888e-16,9.54476190347329e-14,3.6991287571472e-14,5.355390313951777e-16,8.355008445018032e-15,3.6991287571472e-14,9.765245210374559e-14
clockmon_[191.0__0__0__119.0__0__0],"[191.0, 0, 0, 119.0, 0, 0]",5.066667737549756e-14,1.643220088043868e-17,1.270527668283411e-14,5.35207003740565e-16,1.643220088043868e-17,4.584694062583905e-14,3.937265847038599e-16,8.836535012771555e-15,1.270527668283411e-14,3.937265847038599e-16,9.543575799503364e-14,3.69826927638219e-14,5.35207003740565e-16,8.836535012771555e-15,3.69826927638219e-14,9.74009464078022e-14
clockmon_[191.0__0__0__128.0__0__0],"[191.0, 0, 0, 128.0, 0, 0]",5.0666928914902114e-14,1.714138527987976e-17,1.270584464938658e-14,5.349956114679194e-16,1.714138527987976e-17,4.643989373994709e-14,4.111317239578006e-16,9.319759937105698e-15,1.270584464938658e-14,4.111317239578006e-16,9.542433076931036e-14,3.697585365307327e-14,5.349956114679194e-16,9.319759937105698e-15,3.697585365307327e-14,9.714617903162033e-14
clockmon_[191.0__0__0__137.0__0__0],"[191.0, 0, 0, 137.0, 0, 0]",5.066886200181247e-14,1.788175309337383e-17,1.270618435614888e-14,5.34721437731334e-16,1.788175309337383e-17,4.704255595906621e-14,4.287743626574917e-16,9.805682211158793e-15,1.270618435614888e-14,4.287743626574917e-16,9.542174111588783e-14,3.69681592137575e-14,5.34721437731334e-16,9.805682211158793e-15,3.69681592137575e-14,9.690089099880199e-14
clockmon_[191.0__0__0__146.0__0__0],"[191.0, 0, 0, 146.0, 0, 0]",5.066918040629587e-14,1.859647663515463e-17,1.270653296706203e-14,5.34432408177372e-16,1.859647663515463e-17,4.764309410254957e-14,4.463465222679097e-16,1.029207508921734e-14,1.270653296706203e-14,4.463465222679097e-16,9.541274912169868e-14,3.696074408103599e-14,5.34432408177372e-16,1.029207508921734e-14,3.696074408103599e-14,9.664797116261459e-14
clockmon_[191.0__0__0__155.0__0__0],"[191.0, 0, 0, 155.0, 0, 0]",5.0667536807676306e-14,1.928040382450404e-17,1.270608665341904e-14,5.340644023021794e-16,1.928040382450404e-17,4.825104420808095e-14,4.637935413674137e-16,1.077552779008026e-14,1.270608665341904e-14,4.637935413674137e-16,9.540216178384798e-14,3.695255511018164e-14,5.340644023021794e-16,1.077552779008026e-14,3.695255511018164e-14,9.638866519140972e-14
clockmon_[191.0__0__0__164.0__0__0],"[191.0, 0, 0, 164.0, 0, 0]",5.092982560894571e-14,2.004393817364931e-17,1.2721308023943138e-14,5.361509559490993e-16,2.004393817364931e-17,4.9053235244982314e-14,4.833174464234875e-16,1.126903834742148e-14,1.2721308023943138e-14,4.833174464234875e-16,9.552242687795126e-14,3.7001320700787604e-14,5.361509559490993e-16,1.126903834742148e-14,3.7001320700787604e-14,9.626268702500192e-14
