key,coupler_widths,C11,C12,C13,C14,C21,C22,C23,C24,C31,C32,C33,C34,C41,C42,C43,C44 
clockmon_[173.0__0__146.0__0__0__0],"[173.0, 0, 146.0, 0, 0, 0]",4.9688919660658475e-14,1.960895085265315e-17,1.175394104942711e-14,5.032330549823224e-16,1.960895085265315e-17,5.512254637185734e-14,8.095492886746e-16,9.326208160652954e-15,1.175394104942711e-14,8.095492886746e-16,9.576942630954631e-14,3.696832989686827e-14,5.032330549823224e-16,9.326208160652954e-15,3.696832989686827e-14,9.676055449070185e-14
clockmon_[173.0__0__155.0__0__0__0],"[173.0, 0, 155.0, 0, 0, 0]",4.969249995809513e-14,2.038328889654364e-17,1.175457711716852e-14,5.030255132302094e-16,2.038328889654364e-17,5.6132437304519286e-14,8.652112204561715e-16,9.731122940310636e-15,1.175457711716852e-14,8.652112204561715e-16,9.573741268641546e-14,3.695213730004666e-14,5.030255132302094e-16,9.731122940310636e-15,3.695213730004666e-14,9.650972260507829e-14
clockmon_[173.0__0__164.0__0__0__0],"[173.0, 0, 164.0, 0, 0, 0]",4.967658965445565e-14,2.1246159770815977e-17,1.1753293217384769e-14,5.028143665276096e-16,2.1246159770815977e-17,5.710351336461423e-14,9.254209551291345e-16,1.011978102755057e-14,1.1753293217384769e-14,9.254209551291345e-16,9.569537997130514e-14,3.693043785253005e-14,5.028143665276096e-16,1.011978102755057e-14,3.693043785253005e-14,9.626268933549608e-14
clockmon_[173.0__0__173.0__0__0__0],"[173.0, 0, 173.0, 0, 0, 0]",4.9671072709481834e-14,2.208065861199948e-17,1.175347763999035e-14,5.025632869008737e-16,2.208065861199948e-17,5.810892978292231e-14,9.907214886969146e-16,1.049523991590372e-14,1.175347763999035e-14,9.907214886969146e-16,9.565427558836067e-14,3.691141286350878e-14,5.025632869008737e-16,1.049523991590372e-14,3.691141286350878e-14,9.602597854841204e-14
clockmon_[173.0__0__182.0__0__0__0],"[173.0, 0, 182.0, 0, 0, 0]",4.968483648829801e-14,2.290452048444215e-17,1.175401684865917e-14,5.023600236051609e-16,2.290452048444215e-17,5.914759513982637e-14,1.061768913342336e-15,1.08399620249842e-14,1.175401684865917e-14,1.061768913342336e-15,9.561006972830229e-14,3.689475929483241e-14,5.023600236051609e-16,1.08399620249842e-14,3.689475929483241e-14,9.580019497348234e-14
clockmon_[173.0__0__191.0__0__0__0],"[173.0, 0, 191.0, 0, 0, 0]",4.968401167105148e-14,2.376980836813175e-17,1.175393477303464e-14,5.021411215608084e-16,2.376980836813175e-17,6.017389060178248e-14,1.13895597971275e-15,1.116949770995107e-14,1.175393477303464e-14,1.13895597971275e-15,9.555970903035118e-14,3.687561397496723e-14,5.021411215608084e-16,1.116949770995107e-14,3.687561397496723e-14,9.558375672853449e-14
clockmon_[173.0__0__20.0__0__0__0],"[173.0, 0, 20.0, 0, 0, 0]",4.9720306459829606e-14,9.522349477576429e-18,1.175651093913134e-14,5.0661610119041265e-16,9.522349477576429e-18,4.2210637058913505e-14,2.9931792857025975e-16,2.781462327067044e-15,1.175651093913134e-14,2.9931792857025975e-16,9.608786550842948e-14,3.715137882047561e-14,5.0661610119041265e-16,2.781462327067044e-15,3.715137882047561e-14,1.0058935742103005e-13
clockmon_[173.0__0__200.0__0__0__0],"[173.0, 0, 200.0, 0, 0, 0]",4.966907601887545e-14,2.463571184055709e-17,1.175291066575616e-14,5.01869975059081e-16,2.463571184055709e-17,6.118716491206334e-14,1.222404379667428e-15,1.147506523987139e-14,1.175291066575616e-14,1.222404379667428e-15,9.550070453092648e-14,3.68545542899801e-14,5.01869975059081e-16,1.147506523987139e-14,3.68545542899801e-14,9.537714485381715e-14
clockmon_[173.0__0__29.0__0__0__0],"[173.0, 0, 29.0, 0, 0, 0]",4.971454938354389e-14,1.01855764303272e-17,1.175627083786301e-14,5.064061769713129e-16,1.01855764303272e-17,4.2983447992946606e-14,3.275990239906083e-16,3.282675377808413e-15,1.175627083786301e-14,3.275990239906083e-16,9.607374897259718e-14,3.713779019392948e-14,5.064061769713129e-16,3.282675377808413e-15,3.713779019392948e-14,1.0031598557188169e-13
clockmon_[173.0__0__38.0__0__0__0],"[173.0, 0, 38.0, 0, 0, 0]",4.970207270104139e-14,1.087717905032422e-17,1.175475474790507e-14,5.062864218106368e-16,1.087717905032422e-17,4.379347244372026e-14,3.562568048066583e-16,3.770746209984528e-15,1.175475474790507e-14,3.562568048066583e-16,9.605435096272135e-14,3.712314027302131e-14,5.062864218106368e-16,3.770746209984528e-15,3.712314027302131e-14,1.0004025076566174e-13
clockmon_[173.0__0__47.0__0__0__0],"[173.0, 0, 47.0, 0, 0, 0]",4.970552764662343e-14,1.153395065582991e-17,1.1754693950932078e-14,5.058017324448698e-16,1.153395065582991e-17,4.467191834881024e-14,3.859353299649693e-16,4.265024829160444e-15,1.1754693950932078e-14,3.859353299649693e-16,9.602997337409046e-14,3.711330886887828e-14,5.058017324448698e-16,4.265024829160444e-15,3.711330886887828e-14,9.97618310957851e-14
clockmon_[173.0__0__56.0__0__0__0],"[173.0, 0, 56.0, 0, 0, 0]",4.9695215438557807e-14,1.2219765759928312e-17,1.175476434807398e-14,5.05547615801109e-16,1.2219765759928312e-17,4.555315677493787e-14,4.162117345714053e-16,4.750254906181715e-15,1.175476434807398e-14,4.162117345714053e-16,9.600991837910304e-14,3.7101389278492705e-14,5.05547615801109e-16,4.750254906181715e-15,3.7101389278492705e-14,9.947870160574927e-14
clockmon_[173.0__0__65.0__0__0__0],"[173.0, 0, 65.0, 0, 0, 0]",4.9692108230512073e-14,1.301144382627365e-17,1.175454472186887e-14,5.054401758196416e-16,1.301144382627365e-17,4.648252730548267e-14,4.469911231475335e-16,5.229563881820607e-15,1.175454472186887e-14,4.469911231475335e-16,9.59976804138424e-14,3.70894704881e-14,5.054401758196416e-16,5.229563881820607e-15,3.70894704881e-14,9.919920974251526e-14
clockmon_[173.0__0__74.0__0__0__0],"[173.0, 0, 74.0, 0, 0, 0]",4.94613685225945e-14,1.342726721182408e-17,1.174166076882983e-14,5.033519137967481e-16,1.342726721182408e-17,4.7273081449854196e-14,4.781263033000407e-16,5.70202924995517e-15,1.174166076882983e-14,4.781263033000407e-16,9.585051317604855e-14,3.7031318751199175e-14,5.033519137967481e-16,5.70202924995517e-15,3.7031318751199175e-14,9.881479749681152e-14
clockmon_[173.0__0__83.0__0__0__0],"[173.0, 0, 83.0, 0, 0, 0]",4.9455477465874175e-14,1.44210110351477e-17,1.174535503470448e-14,5.047668613089095e-16,1.44210110351477e-17,4.8218772509426155e-14,5.121022903471935e-16,6.181537775971552e-15,1.174535503470448e-14,5.121022903471935e-16,9.590118068137891e-14,3.703781234296305e-14,5.047668613089095e-16,6.181537775971552e-15,3.703781234296305e-14,9.861020637108698e-14
clockmon_[173.0__0__92.0__0__0__0],"[173.0, 0, 92.0, 0, 0, 0]",4.972116917922827e-14,1.519084863132643e-17,1.175576339107072e-14,5.045735871042681e-16,1.519084863132643e-17,4.933812692115573e-14,5.474248598185995e-16,6.655294835303681e-15,1.175576339107072e-14,5.474248598185995e-16,9.594304837853398e-14,3.70564969956844e-14,5.045735871042681e-16,6.655294835303681e-15,3.70564969956844e-14,9.836903652216035e-14
clockmon_[182.0__0__101.0__0__0__0],"[182.0, 0, 101.0, 0, 0, 0]",5.006296372252025e-14,1.641771956280489e-17,1.222803913610726e-14,5.216666251031968e-16,1.641771956280489e-17,5.004970296545204e-14,5.838509369348627e-16,7.113838872159159e-15,1.222803913610726e-14,5.838509369348627e-16,9.55985654218872e-14,3.700751051126206e-14,5.216666251031968e-16,7.113838872159159e-15,3.700751051126206e-14,9.805334544907889e-14
clockmon_[182.0__0__110.0__0__0__0],"[182.0, 0, 110.0, 0, 0, 0]",5.0312338576120686e-14,1.735490245551751e-17,1.22376812922335e-14,5.215363814190432e-16,1.735490245551751e-17,5.123617942821551e-14,6.235838098559835e-16,7.581613653375753e-15,1.22376812922335e-14,6.235838098559835e-16,9.563910007995756e-14,3.702074397708886e-14,5.215363814190432e-16,7.581613653375753e-15,3.702074397708886e-14,9.780735287858035e-14
clockmon_[182.0__0__119.0__0__0__0],"[182.0, 0, 119.0, 0, 0, 0]",5.006185099571395e-14,1.7970751596409497e-17,1.222792145772531e-14,5.211471138145522e-16,1.7970751596409497e-17,5.1984784132650085e-14,6.648030284138206e-16,8.021487127440658e-15,1.222792145772531e-14,6.648030284138206e-16,9.554838458981251e-14,3.697846736998217e-14,5.211471138145522e-16,8.021487127440658e-15,3.697846736998217e-14,9.75063290138268e-14
clockmon_[182.0__0__128.0__0__0__0],"[182.0, 0, 128.0, 0, 0, 0]",5.0061205076641164e-14,1.876194109169375e-17,1.2227597188353861e-14,5.20870292517658e-16,1.876194109169375e-17,5.2959100682207384e-14,7.096366188602877e-16,8.464191464933996e-15,1.2227597188353861e-14,7.096366188602877e-16,9.551936186324412e-14,3.696415341040662e-14,5.20870292517658e-16,8.464191464933996e-15,3.696415341040662e-14,9.723933894407553e-14
clockmon_[182.0__0__137.0__0__0__0],"[182.0, 0, 137.0, 0, 0, 0]",5.0318736461207037e-14,1.958385522379187e-17,1.223759906587805e-14,5.20776873672573e-16,1.958385522379187e-17,5.415144429709444e-14,7.577070600439669e-16,8.906684663197197e-15,1.223759906587805e-14,7.577070600439669e-16,9.55568338773258e-14,3.69771321730554e-14,5.20776873672573e-16,8.906684663197197e-15,3.69771321730554e-14,9.701125500372553e-14
clockmon_[182.0__0__146.0__0__0__0],"[182.0, 0, 146.0, 0, 0, 0]",5.029879453976663e-14,2.029513562948931e-17,1.223685862714912e-14,5.206141584362698e-16,2.029513562948931e-17,5.51239083576627e-14,8.092119898729626e-16,9.32647379340482e-15,1.223685862714912e-14,8.092119898729626e-16,9.551832370209034e-14,3.695987533632189e-14,5.206141584362698e-16,9.32647379340482e-15,3.695987533632189e-14,9.675268818512642e-14
clockmon_[182.0__0__155.0__0__0__0],"[182.0, 0, 155.0, 0, 0, 0]",5.0291763418848037e-14,2.110709292476802e-17,1.223682305365963e-14,5.20365481749478e-16,2.110709292476802e-17,5.612254829072868e-14,8.648782026440855e-16,9.730832377231876e-15,1.223682305365963e-14,8.648782026440855e-16,9.548061180005385e-14,3.694341579943693e-14,5.20365481749478e-16,9.730832377231876e-15,3.694341579943693e-14,9.649982085270891e-14
clockmon_[182.0__0__164.0__0__0__0],"[182.0, 0, 164.0, 0, 0, 0]",5.028732087135582e-14,2.198461593292574e-17,1.223696472871143e-14,5.201799126525335e-16,2.198461593292574e-17,5.711004116259063e-14,9.251320434978338e-16,1.011981741090353e-14,1.223696472871143e-14,9.251320434978338e-16,9.544317424822909e-14,3.692303274770224e-14,5.201799126525335e-16,1.011981741090353e-14,3.692303274770224e-14,9.625349264291431e-14
clockmon_[182.0__0__173.0__0__0__0],"[182.0, 0, 173.0, 0, 0, 0]",5.029117774134829e-14,2.283317893249754e-17,1.223692569618198e-14,5.1995326498448e-16,2.283317893249754e-17,5.812907300953478e-14,9.904346033807452e-16,1.049540162068607e-14,1.223692569618198e-14,9.904346033807452e-16,9.540298396986249e-14,3.690605435549169e-14,5.1995326498448e-16,1.049540162068607e-14,3.690605435549169e-14,9.601799704742225e-14
clockmon_[182.0__0__182.0__0__0__0],"[182.0, 0, 182.0, 0, 0, 0]",5.029371102428672e-14,2.3714611041766e-17,1.223682938526014e-14,5.19719210441433e-16,2.3714611041766e-17,5.914864794233072e-14,1.061452100825792e-15,1.084007421567711e-14,1.223682938526014e-14,1.061452100825792e-15,9.535767376969046e-14,3.688715802100502e-14,5.19719210441433e-16,1.084007421567711e-14,3.688715802100502e-14,9.579096531704742e-14
clockmon_[182.0__0__191.0__0__0__0],"[182.0, 0, 191.0, 0, 0, 0]",5.029200628759106e-14,2.461015568779651e-17,1.223677860625896e-14,5.19459181500568e-16,2.461015568779651e-17,6.01748313936675e-14,1.138617693810983e-15,1.116941732760439e-14,1.223677860625896e-14,1.138617693810983e-15,9.530696001798226e-14,3.686818278133569e-14,5.19459181500568e-16,1.116941732760439e-14,3.686818278133569e-14,9.557434520204337e-14
clockmon_[182.0__0__20.0__0__0__0],"[182.0, 0, 20.0, 0, 0, 0]",5.0330807269010036e-14,9.85649909100506e-18,1.224004752880059e-14,5.242005929729578e-16,9.85649909100506e-18,4.22104135809108e-14,2.992098623795762e-16,2.781479670022279e-15,1.224004752880059e-14,2.992098623795762e-16,9.583520499184521e-14,3.714394896407064e-14,5.242005929729578e-16,2.781479670022279e-15,3.714394896407064e-14,1.0058002971253653e-13
clockmon_[182.0__0__200.0__0__0__0],"[182.0, 0, 200.0, 0, 0, 0]",5.021302708887959e-14,2.5502182229550536e-17,1.223480274734031e-14,5.190834976828257e-16,2.5502182229550536e-17,6.114408955110363e-14,1.221902350291393e-15,1.14746561421491e-14,1.223480274734031e-14,1.221902350291393e-15,9.524582565430636e-14,3.684427492211577e-14,5.190834976828257e-16,1.14746561421491e-14,3.684427492211577e-14,9.53672630382211e-14
clockmon_[182.0__0__29.0__0__0__0],"[182.0, 0, 29.0, 0, 0, 0]",5.032916955936818e-14,1.0535895637750282e-17,1.224006760334358e-14,5.239246075714024e-16,1.0535895637750282e-17,4.2983933088641386e-14,3.274411801072719e-16,3.282698168415995e-15,1.224006760334358e-14,3.274411801072719e-16,9.582174595694963e-14,3.713149287259753e-14,5.239246075714024e-16,3.282698168415995e-15,3.713149287259753e-14,1.0030756421242458e-13
clockmon_[182.0__0__38.0__0__0__0],"[182.0, 0, 38.0, 0, 0, 0]",5.0307978057199585e-14,1.12603856081538e-17,1.223739706223884e-14,5.238170655316162e-16,1.12603856081538e-17,4.3792101786010684e-14,3.561008293132307e-16,3.770728192742031e-15,1.223739706223884e-14,3.561008293132307e-16,9.580076900738535e-14,3.71155643215285e-14,5.238170655316162e-16,3.770728192742031e-15,3.71155643215285e-14,1.0003003221930006e-13
clockmon_[182.0__0__47.0__0__0__0],"[182.0, 0, 47.0, 0, 0, 0]",5.030547527061122e-14,1.193523670911987e-17,1.2237316965594e-14,5.23274527519916e-16,1.193523670911987e-17,4.4661493562566756e-14,3.857413474776424e-16,4.26415887845221e-15,1.2237316965594e-14,3.857413474776424e-16,9.57743534166626e-14,3.710509692332876e-14,5.23274527519916e-16,4.26415887845221e-15,3.710509692332876e-14,9.974991163738161e-14
clockmon_[182.0__0__56.0__0__0__0],"[182.0, 0, 56.0, 0, 0, 0]",5.030504255514092e-14,1.2650060116264619e-17,1.2237297529949018e-14,5.230340602640101e-16,1.2650060116264619e-17,4.5556729061715806e-14,4.160300758738595e-16,4.750406668670286e-15,1.2237297529949018e-14,4.160300758738595e-16,9.575622387678641e-14,3.7093841747259504e-14,5.230340602640101e-16,4.750406668670286e-15,3.7093841747259504e-14,9.946979938353261e-14
clockmon_[182.0__0__65.0__0__0__0],"[182.0, 0, 65.0, 0, 0, 0]",5.0307924091728365e-14,1.34405778059463e-17,1.223735472365384e-14,5.228576637615274e-16,1.34405778059463e-17,4.648952926126122e-14,4.467790001996841e-16,5.229596242852073e-15,1.223735472365384e-14,4.467790001996841e-16,9.574608309686904e-14,3.708240849810712e-14,5.228576637615274e-16,5.229596242852073e-15,3.708240849810712e-14,9.919339261972838e-14
clockmon_[182.0__0__74.0__0__0__0],"[182.0, 0, 74.0, 0, 0, 0]",5.0318476342169576e-14,1.420559895110023e-17,1.223770373319533e-14,5.226057238867283e-16,1.420559895110023e-17,4.742917132295805e-14,4.785076119982854e-16,5.708650517000402e-15,1.223770373319533e-14,4.785076119982854e-16,9.573019027925385e-14,3.707090099188624e-14,5.226057238867283e-16,5.708650517000402e-15,3.707090099188624e-14,9.891536232195202e-14
clockmon_[182.0__0__83.0__0__0__0],"[182.0, 0, 83.0, 0, 0, 0]",5.006482238183566e-14,1.492724702322189e-17,1.222792869288863e-14,5.222105563827915e-16,1.492724702322189e-17,4.821917367514507e-14,5.118708268091472e-16,6.181364397171969e-15,1.222792869288863e-14,5.118708268091472e-16,9.564773322172441e-14,3.703054810814602e-14,5.222105563827915e-16,6.181364397171969e-15,3.703054810814602e-14,9.860353436813932e-14
clockmon_[182.0__0__92.0__0__0__0],"[182.0, 0, 92.0, 0, 0, 0]",5.0328015227599305e-14,1.572252527190314e-17,1.223955847386977e-14,5.220399825824551e-16,1.572252527190314e-17,4.93378252844088e-14,5.472043867325729e-16,6.655288950822024e-15,1.223955847386977e-14,5.472043867325729e-16,9.568908966431209e-14,3.704872892894946e-14,5.220399825824551e-16,6.655288950822024e-15,3.704872892894946e-14,9.835935938331127e-14
clockmon_[191.0__0__101.0__0__0__0],"[191.0, 0, 101.0, 0, 0, 0]",5.0674557358672006e-14,1.699148365565294e-17,1.271036504681004e-14,5.391965091408931e-16,1.699148365565294e-17,5.004798382462836e-14,5.836696901587284e-16,7.113767147330235e-15,1.271036504681004e-14,5.836696901587284e-16,9.534234998141383e-14,3.699971828797079e-14,5.391965091408931e-16,7.113767147330235e-15,3.699971828797079e-14,9.804055381913798e-14
clockmon_[191.0__0__110.0__0__0__0],"[191.0, 0, 110.0, 0, 0, 0]",5.0920608626409186e-14,1.793854219393096e-17,1.27201823848922e-14,5.390290268934162e-16,1.793854219393096e-17,5.1232211234842843e-14,6.232801359860101e-16,7.581415902811205e-15,1.27201823848922e-14,6.232801359860101e-16,9.538193199568229e-14,3.701274652925759e-14,5.390290268934162e-16,7.581415902811205e-15,3.701274652925759e-14,9.7796568869865e-14
clockmon_[191.0__0__119.0__0__0__0],"[191.0, 0, 119.0, 0, 0, 0]",5.066597484594552e-14,1.860182708197947e-17,1.27089266257296e-14,5.385588147187229e-16,1.860182708197947e-17,5.197743384549016e-14,6.645226894677976e-16,8.021252618987625e-15,1.27089266257296e-14,6.645226894677976e-16,9.528726246827035e-14,3.696993525880637e-14,5.385588147187229e-16,8.021252618987625e-15,3.696993525880637e-14,9.749254139694029e-14
clockmon_[191.0__0__128.0__0__0__0],"[191.0, 0, 128.0, 0, 0, 0]",5.066920922111265e-14,1.940793291921921e-17,1.270974484848222e-14,5.383155633354748e-16,1.940793291921921e-17,5.29566077879599e-14,7.094201774025034e-16,8.463035217934316e-15,1.270974484848222e-14,7.094201774025034e-16,9.526098403305369e-14,3.695669761185658e-14,5.383155633354748e-16,8.463035217934316e-15,3.695669761185658e-14,9.722700066632612e-14
clockmon_[191.0__0__137.0__0__0__0],"[191.0, 0, 137.0, 0, 0, 0]",5.092223473385194e-14,2.023428317404708e-17,1.271981915160575e-14,5.381912287523484e-16,2.023428317404708e-17,5.414096162060638e-14,7.573865720555167e-16,8.90641293940541e-15,1.271981915160575e-14,7.573865720555167e-16,9.529851969205591e-14,3.6968934244889324e-14,5.381912287523484e-16,8.90641293940541e-15,3.6968934244889324e-14,9.700152364357502e-14
clockmon_[191.0__0__146.0__0__0__0],"[191.0, 0, 146.0, 0, 0, 0]",5.0895690936517677e-14,2.10088370495057e-17,1.271901521888743e-14,5.380239583096637e-16,2.10088370495057e-17,5.510892523150444e-14,8.088582745982176e-16,9.324607023723842e-15,1.271901521888743e-14,8.088582745982176e-16,9.525830321298348e-14,3.695089701668817e-14,5.380239583096637e-16,9.324607023723842e-15,3.695089701668817e-14,9.674089540717625e-14
clockmon_[191.0__0__155.0__0__0__0],"[191.0, 0, 155.0, 0, 0, 0]",5.090794105590836e-14,2.182613490247969e-17,1.271945161579164e-14,5.377995053915934e-16,2.182613490247969e-17,5.61262518270746e-14,8.64637406022699e-16,9.731033434774022e-15,1.271945161579164e-14,8.64637406022699e-16,9.522805894651782e-14,3.693660138454424e-14,5.377995053915934e-16,9.731033434774022e-15,3.693660138454424e-14,9.649028325177654e-14
clockmon_[191.0__0__164.0__0__0__0],"[191.0, 0, 164.0, 0, 0, 0]",5.0865100755649975e-14,2.275648171038681e-17,1.271801159474386e-14,5.37504004432854e-16,2.275648171038681e-17,5.707873373199211e-14,9.248016933739856e-16,1.011961859618177e-14,1.271801159474386e-14,9.248016933739856e-16,9.518402336001145e-14,3.69143294593445e-14,5.37504004432854e-16,1.011961859618177e-14,3.69143294593445e-14,9.624231446309548e-14
clockmon_[191.0__0__173.0__0__0__0],"[191.0, 0, 173.0, 0, 0, 0]",5.089114999815611e-14,2.363789930610627e-17,1.271851225544327e-14,5.373323642377786e-16,2.363789930610627e-17,5.810900853940542e-14,9.900499876381968e-16,1.049527301026128e-14,1.271851225544327e-14,9.900499876381968e-16,9.514563766011886e-14,3.689638801760139e-14,5.373323642377786e-16,1.049527301026128e-14,3.689638801760139e-14,9.600684904464624e-14
